cuisine,city,device,user_segment,promo,fav_ingredient,spice_level,day_of_week,price_bucket
mexican,city_16,web,student,promo_2,chili,medium,Sat,low
japanese,city_8,web,new,promo_4,miso,medium,Mon,mid
korean,city_14,ios,family,promo_5,sesame,hot,Thu,very_high
korean,city_14,web,budget,promo_5,garlic,medium,Tue,mid
american,city_5,web,family,promo_6,tomato,mild,Sun,high
chinese,city_3,ios,student,promo_4,garlic,hot,Sat,high
chinese,city_12,ios,family,promo_6,sesame,extra_hot,Sun,high
american,city_16,web,returning,none,lemon,extra_hot,Tue,low
japanese,city_1,web,budget,promo_2,ginger,mild,Mon,mid
mediterranean,city_7,tablet,budget,promo_5,tomato,none,Thu,mid
korean,city_7,android,family,promo_4,garlic,hot,Fri,high
indian,city_7,android,budget,promo_6,cumin,medium,Fri,mid
american,city_15,web,new,promo_4,lemon,hot,Tue,low
thai,city_15,ios,student,promo_8,cilantro,medium,Sun,mid
chinese,city_6,android,new,promo_8,ginger,none,Sun,mid
mexican,city_15,desktop_app,new,promo_2,lemon,mild,Sun,mid
italian,city_10,android,new,promo_5,tomato,mild,Sun,high
italian,city_20,ios,student,none,tomato,none,Sat,mid
chinese,city_5,ios,family,promo_8,sesame,mild,Sat,mid
italian,city_17,desktop_app,returning,promo_5,tomato,none,Sun,high
italian,city_16,tablet,family,promo_7,tomato,mild,Mon,high
thai,city_3,android,family,promo_7,lemon,medium,Thu,low
mexican,city_13,android,student,promo_7,cilantro,hot,Thu,low
vietnamese,city_2,ios,new,promo_2,basil,hot,Thu,mid
mediterranean,city_3,tablet,vip,promo_4,oregano,mild,Wed,mid
mexican,city_17,desktop_app,family,promo_8,cilantro,hot,Tue,mid
mediterranean,city_18,android,vip,promo_4,tomato,mild,Mon,high
thai,city_2,web,vip,promo_7,basil,hot,Thu,mid
thai,city_2,ios,student,promo_4,lemon,hot,Wed,high
mediterranean,city_18,web,student,promo_5,tomato,mild,Wed,mid
thai,city_10,android,new,promo_1,basil,medium,Thu,mid
thai,city_16,ios,new,promo_8,garlic,medium,Sat,low
thai,city_2,ios,family,promo_7,garlic,medium,Sat,high
chinese,city_13,web,vip,promo_7,ginger,mild,Tue,very_high
mediterranean,city_13,web,returning,none,lemon,none,Tue,mid
japanese,city_5,web,returning,promo_7,soy,mild,Wed,mid
indian,city_20,web,returning,promo_5,yogurt,hot,Fri,high
japanese,city_18,android,returning,promo_1,garlic,hot,Fri,very_high
american,city_3,android,vip,promo_6,onion,mild,Sat,mid
mediterranean,city_1,tablet,family,promo_2,cheese,none,Sat,mid
vietnamese,city_3,ios,family,promo_4,garlic,mild,Sun,low
vietnamese,city_17,ios,vip,promo_4,basil,mild,Sun,low
thai,city_19,android,budget,promo_8,lemon,hot,Wed,low
mediterranean,city_18,tablet,returning,promo_3,yogurt,mild,Thu,high
american,city_19,web,budget,promo_2,garlic,none,Tue,mid
indian,city_15,tablet,returning,promo_7,cumin,extra_hot,Fri,mid
thai,city_6,web,budget,promo_2,basil,mild,Tue,low
thai,city_16,ios,family,promo_5,basil,mild,Wed,high
chinese,city_14,web,returning,promo_7,garlic,medium,Wed,high
indian,city_1,desktop_app,vip,promo_4,turmeric,medium,Wed,very_high
american,city_8,web,student,promo_2,cheese,extra_hot,Tue,low
italian,city_6,web,vip,promo_8,lemon,mild,Tue,mid
japanese,city_3,ios,vip,promo_5,miso,extra_hot,Sun,mid
indian,city_2,desktop_app,student,promo_2,turmeric,hot,Wed,mid
vietnamese,city_14,android,returning,promo_7,garlic,hot,Wed,low
italian,city_5,tablet,family,none,basil,none,Thu,high
american,city_5,ios,student,promo_6,lemon,mild,Thu,low
italian,city_16,android,family,promo_2,lemon,none,Thu,very_high
mexican,city_14,android,budget,promo_8,cilantro,medium,Sat,low
thai,city_14,ios,family,promo_5,garlic,mild,Tue,mid
chinese,city_7,ios,student,promo_2,ginger,medium,Sat,very_high
american,city_14,android,vip,promo_1,cheese,extra_hot,Wed,mid
indian,city_17,desktop_app,student,promo_5,cumin,hot,Tue,mid
chinese,city_13,ios,new,promo_2,ginger,extra_hot,Mon,mid
italian,city_2,desktop_app,new,promo_5,yogurt,mild,Tue,mid
italian,city_2,ios,family,none,basil,none,Sun,high
american,city_17,web,family,promo_3,lemon,hot,Sat,high
american,city_12,web,returning,none,garlic,mild,Wed,mid
italian,city_5,desktop_app,budget,none,cheese,mild,Wed,high
vietnamese,city_5,android,student,promo_8,fish_sauce,medium,Sun,high
japanese,city_18,web,family,promo_1,garlic,hot,Mon,mid
chinese,city_11,ios,student,promo_4,sesame,medium,Mon,mid
indian,city_7,web,vip,promo_7,mint,hot,Tue,mid
japanese,city_15,ios,vip,promo_2,miso,medium,Fri,high
korean,city_7,web,vip,promo_1,ginger,medium,Fri,high
korean,city_10,android,family,promo_5,garlic,mild,Tue,mid
italian,city_10,desktop_app,new,promo_6,lemon,mild,Sun,mid
chinese,city_11,android,vip,promo_2,sesame,none,Sat,high
indian,city_18,web,returning,promo_7,onion,hot,Sun,high
vietnamese,city_12,web,budget,promo_8,basil,mild,Wed,high
vietnamese,city_18,android,budget,promo_3,fish_sauce,medium,Fri,mid
chinese,city_2,web,student,promo_2,soy,hot,Thu,high
italian,city_19,desktop_app,budget,promo_4,basil,none,Sat,high
indian,city_3,ios,vip,promo_6,yogurt,hot,Mon,high
american,city_19,web,budget,promo_3,garlic,hot,Mon,low
american,city_12,android,vip,promo_1,tomato,extra_hot,Tue,high
american,city_13,web,student,promo_6,tomato,hot,Fri,mid
chinese,city_8,android,budget,promo_4,garlic,hot,Tue,high
indian,city_16,ios,student,promo_4,mint,hot,Tue,high
american,city_9,ios,budget,promo_6,lemon,hot,Mon,low
mexican,city_1,desktop_app,new,promo_6,cilantro,hot,Wed,low
american,city_13,web,family,none,cheese,medium,Wed,mid
mediterranean,city_14,web,student,promo_8,tomato,none,Sun,mid
american,city_18,android,returning,promo_3,tomato,mild,Mon,mid
italian,city_6,ios,student,none,lemon,mild,Mon,mid
vietnamese,city_14,ios,new,promo_6,basil,medium,Sun,high
mexican,city_7,tablet,budget,promo_1,chili,hot,Tue,mid
chinese,city_16,ios,returning,promo_8,ginger,extra_hot,Fri,high
chinese,city_2,web,student,promo_3,sesame,hot,Fri,mid
thai,city_5,web,family,promo_8,garlic,medium,Fri,high
vietnamese,city_20,web,budget,promo_6,basil,medium,Sun,low
vietnamese,city_3,ios,budget,none,garlic,hot,Tue,mid
mediterranean,city_11,desktop_app,vip,promo_8,basil,mild,Thu,mid
american,city_20,web,budget,promo_5,cheese,medium,Mon,mid
indian,city_10,desktop_app,returning,promo_6,onion,medium,Mon,high
mexican,city_17,android,family,promo_2,tomato,medium,Thu,low
american,city_19,web,student,none,tomato,medium,Fri,low
mediterranean,city_11,desktop_app,vip,promo_2,tomato,mild,Fri,mid
mexican,city_13,ios,new,promo_7,tomato,medium,Mon,mid
italian,city_2,web,returning,promo_6,oregano,medium,Thu,mid
mexican,city_10,desktop_app,new,promo_5,cilantro,medium,Sun,mid
indian,city_7,web,returning,promo_8,yogurt,extra_hot,Mon,high
italian,city_19,tablet,vip,promo_7,lemon,mild,Mon,mid
mediterranean,city_20,ios,vip,promo_7,oregano,mild,Sun,high
chinese,city_8,web,vip,promo_2,soy,hot,Thu,mid
italian,city_12,tablet,student,promo_1,basil,medium,Tue,high
american,city_4,ios,new,promo_8,garlic,mild,Fri,low
vietnamese,city_8,android,new,promo_6,lemon,medium,Mon,high
mexican,city_5,desktop_app,family,promo_2,onion,medium,Wed,low
thai,city_10,android,family,promo_7,lemon,mild,Tue,mid
indian,city_3,desktop_app,student,promo_1,mint,hot,Mon,very_high
mediterranean,city_9,desktop_app,family,promo_4,oregano,medium,Fri,mid
chinese,city_5,android,budget,promo_5,garlic,hot,Thu,mid
thai,city_7,android,budget,promo_4,fish_sauce,hot,Fri,high
korean,city_17,ios,vip,promo_6,ginger,hot,Sat,mid
american,city_4,ios,family,promo_1,onion,medium,Sun,mid
indian,city_1,desktop_app,student,promo_3,mint,extra_hot,Mon,mid
mexican,city_8,ios,new,promo_1,tomato,hot,Wed,low
mediterranean,city_17,desktop_app,family,none,lemon,medium,Thu,mid
italian,city_2,android,vip,promo_4,yogurt,none,Sun,mid
vietnamese,city_6,ios,family,promo_3,lemon,medium,Tue,high
japanese,city_17,ios,family,promo_2,ginger,hot,Wed,mid
american,city_7,ios,vip,promo_1,lemon,extra_hot,Wed,low
mexican,city_14,tablet,budget,promo_4,lemon,medium,Thu,high
thai,city_8,ios,budget,none,lemon,medium,Wed,low
american,city_19,android,family,promo_8,onion,extra_hot,Tue,mid
thai,city_8,android,family,promo_8,basil,mild,Fri,mid
american,city_8,web,new,promo_4,tomato,hot,Fri,low
indian,city_8,ios,vip,promo_2,cumin,hot,Mon,very_high
chinese,city_4,ios,returning,promo_8,soy,none,Tue,mid
japanese,city_10,ios,returning,promo_2,miso,medium,Fri,mid
japanese,city_1,ios,budget,promo_8,sesame,mild,Fri,high
vietnamese,city_10,web,returning,promo_4,garlic,hot,Thu,low
japanese,city_14,ios,new,promo_6,soy,extra_hot,Thu,high
chinese,city_10,android,budget,promo_1,miso,medium,Mon,high
chinese,city_12,android,family,promo_5,soy,extra_hot,Thu,mid
japanese,city_19,ios,vip,none,ginger,medium,Sun,mid
korean,city_18,android,family,promo_2,miso,medium,Mon,high
mediterranean,city_19,android,new,promo_8,basil,none,Tue,very_high
chinese,city_8,ios,returning,promo_7,garlic,hot,Tue,mid
italian,city_12,tablet,new,none,oregano,none,Sun,very_high
korean,city_12,android,student,promo_4,sesame,none,Mon,high
korean,city_9,ios,returning,promo_6,sesame,hot,Fri,mid
mediterranean,city_10,android,new,promo_1,basil,mild,Mon,high
thai,city_5,ios,vip,none,cilantro,medium,Sat,low
italian,city_3,desktop_app,vip,promo_6,yogurt,medium,Fri,high
japanese,city_17,ios,new,none,miso,hot,Fri,mid
american,city_4,android,returning,promo_1,tomato,hot,Sun,mid
thai,city_5,android,vip,none,garlic,medium,Wed,mid
italian,city_20,tablet,student,promo_6,yogurt,mild,Wed,mid
mexican,city_16,desktop_app,student,none,lemon,mild,Mon,mid
italian,city_17,android,vip,promo_7,basil,mild,Tue,very_high
thai,city_1,android,budget,promo_1,basil,mild,Wed,mid
italian,city_7,android,returning,none,cheese,mild,Tue,mid
italian,city_13,android,returning,promo_4,yogurt,medium,Thu,high
italian,city_9,tablet,student,promo_6,basil,mild,Wed,very_high
italian,city_14,desktop_app,student,promo_7,basil,mild,Sat,mid
mediterranean,city_7,desktop_app,returning,promo_8,oregano,mild,Fri,very_high
american,city_19,android,student,promo_3,lemon,extra_hot,Wed,mid
indian,city_4,web,family,promo_4,turmeric,hot,Sat,mid
american,city_5,ios,vip,none,onion,none,Sun,high
mexican,city_17,web,student,none,cilantro,medium,Fri,low
thai,city_15,android,budget,none,fish_sauce,medium,Tue,high
thai,city_1,web,budget,promo_3,lemon,mild,Sat,low
japanese,city_7,ios,budget,none,garlic,mild,Sun,high
american,city_19,web,budget,promo_3,garlic,extra_hot,Sun,mid
mediterranean,city_16,android,budget,promo_6,cheese,mild,Mon,high
american,city_15,ios,family,promo_8,onion,none,Thu,mid
mexican,city_6,android,budget,promo_4,tomato,mild,Fri,mid
korean,city_3,web,budget,promo_4,ginger,medium,Fri,very_high
vietnamese,city_9,ios,new,promo_3,basil,medium,Wed,low
japanese,city_2,android,returning,promo_2,miso,extra_hot,Mon,very_high
korean,city_12,android,returning,promo_1,sesame,hot,Mon,very_high
thai,city_20,ios,new,promo_2,basil,medium,Thu,low
indian,city_15,android,vip,promo_6,mint,hot,Mon,high
italian,city_2,web,vip,promo_5,lemon,none,Wed,high
mediterranean,city_1,tablet,returning,promo_5,yogurt,none,Sun,mid
chinese,city_4,web,new,promo_6,miso,extra_hot,Mon,very_high
chinese,city_7,web,vip,promo_3,ginger,extra_hot,Sun,mid
italian,city_8,android,student,promo_4,yogurt,none,Sat,mid
korean,city_11,web,returning,promo_4,garlic,none,Sun,very_high
italian,city_3,ios,new,promo_6,basil,none,Thu,high
american,city_3,ios,student,promo_6,cheese,mild,Tue,high
vietnamese,city_20,android,returning,promo_1,lemon,mild,Tue,low
korean,city_4,web,budget,promo_4,miso,none,Sat,mid
american,city_12,android,new,promo_3,lemon,extra_hot,Tue,mid
japanese,city_5,web,student,none,miso,none,Fri,mid
italian,city_18,android,family,promo_2,tomato,none,Fri,mid
italian,city_15,tablet,family,promo_7,cheese,none,Tue,very_high
vietnamese,city_8,ios,student,promo_2,fish_sauce,medium,Sat,mid
japanese,city_8,ios,student,promo_6,ginger,none,Fri,very_high
japanese,city_6,web,vip,none,miso,extra_hot,Sun,very_high
thai,city_4,web,budget,promo_2,basil,medium,Sun,low
thai,city_6,web,student,promo_8,cilantro,hot,Sat,mid
american,city_11,web,vip,promo_7,garlic,none,Tue,mid
indian,city_20,desktop_app,new,promo_8,onion,medium,Fri,mid
mexican,city_4,ios,student,promo_8,lemon,medium,Mon,high
indian,city_5,web,new,none,mint,extra_hot,Wed,high
chinese,city_13,web,returning,promo_8,soy,hot,Wed,mid
indian,city_3,tablet,returning,promo_4,turmeric,hot,Fri,very_high
korean,city_5,ios,budget,none,soy,mild,Wed,mid
chinese,city_15,ios,budget,promo_5,ginger,hot,Wed,mid
american,city_17,android,family,promo_3,tomato,medium,Fri,low
vietnamese,city_5,ios,new,promo_3,cilantro,hot,Sun,low
american,city_6,web,vip,promo_2,onion,medium,Mon,mid
korean,city_8,android,vip,none,garlic,extra_hot,Sun,mid
mexican,city_19,ios,returning,promo_8,tomato,medium,Sat,low
vietnamese,city_15,ios,student,promo_2,cilantro,hot,Tue,low
thai,city_2,android,budget,promo_4,cilantro,mild,Thu,low
mediterranean,city_2,web,budget,promo_3,cheese,mild,Fri,mid
mexican,city_3,android,budget,promo_7,lemon,medium,Wed,high
korean,city_2,ios,student,promo_3,soy,medium,Sun,mid
mediterranean,city_14,desktop_app,budget,promo_2,yogurt,medium,Mon,high
american,city_14,web,returning,promo_8,cheese,extra_hot,Mon,low
vietnamese,city_9,android,returning,promo_3,lemon,mild,Tue,low
italian,city_7,ios,student,promo_7,tomato,medium,Sun,mid
vietnamese,city_18,android,budget,promo_4,cilantro,medium,Fri,low
american,city_2,android,student,promo_6,garlic,hot,Sat,mid
italian,city_3,desktop_app,new,promo_7,basil,medium,Fri,mid
chinese,city_2,ios,student,promo_5,miso,extra_hot,Fri,mid
thai,city_2,ios,returning,promo_5,cilantro,hot,Wed,low
thai,city_19,android,family,promo_3,fish_sauce,mild,Wed,low
indian,city_3,desktop_app,returning,promo_8,onion,hot,Wed,high
indian,city_14,desktop_app,budget,promo_1,onion,hot,Wed,high
indian,city_8,ios,new,promo_6,mint,hot,Wed,high
chinese,city_15,web,new,promo_7,ginger,extra_hot,Sun,mid
indian,city_6,desktop_app,new,none,onion,hot,Fri,very_high
indian,city_14,tablet,returning,promo_7,onion,medium,Thu,mid
american,city_16,web,student,promo_7,lemon,extra_hot,Tue,low
korean,city_9,ios,family,promo_4,ginger,mild,Mon,mid
american,city_12,web,family,none,cheese,mild,Wed,mid
thai,city_4,android,family,promo_6,lemon,medium,Sat,mid
mexican,city_3,desktop_app,new,promo_6,lemon,hot,Fri,mid
thai,city_5,android,vip,none,lemon,hot,Tue,high
thai,city_19,web,budget,promo_7,basil,medium,Wed,mid
chinese,city_6,ios,student,none,garlic,none,Mon,high
vietnamese,city_17,web,vip,promo_6,garlic,medium,Sat,mid
mexican,city_16,web,vip,promo_7,tomato,medium,Thu,low
korean,city_13,ios,family,promo_1,miso,medium,Tue,very_high
japanese,city_13,web,vip,promo_8,sesame,hot,Fri,high
chinese,city_18,android,student,promo_7,garlic,mild,Sat,mid
thai,city_11,ios,budget,promo_2,lemon,hot,Thu,mid
mediterranean,city_10,android,budget,promo_1,basil,medium,Fri,high
chinese,city_9,ios,family,promo_2,soy,mild,Thu,high
italian,city_5,web,new,promo_8,tomato,medium,Tue,high
chinese,city_3,ios,family,promo_3,garlic,none,Mon,mid
thai,city_12,ios,student,promo_5,fish_sauce,medium,Tue,high
korean,city_19,web,returning,promo_5,sesame,hot,Tue,high
indian,city_1,ios,student,promo_7,turmeric,hot,Sun,high
mediterranean,city_9,tablet,student,none,tomato,mild,Sun,high
chinese,city_18,ios,student,promo_4,sesame,extra_hot,Sun,high
indian,city_10,tablet,student,none,cumin,medium,Sat,high
italian,city_7,desktop_app,returning,promo_6,basil,mild,Wed,mid
vietnamese,city_15,ios,budget,promo_8,garlic,hot,Mon,high
italian,city_18,desktop_app,family,promo_3,yogurt,mild,Mon,high
mexican,city_18,web,family,promo_8,tomato,medium,Wed,low
chinese,city_5,ios,budget,promo_6,garlic,mild,Thu,very_high
italian,city_5,android,new,promo_3,basil,none,Thu,high
japanese,city_20,web,student,promo_1,sesame,none,Mon,mid
vietnamese,city_10,android,student,promo_6,cilantro,mild,Sat,mid
vietnamese,city_14,ios,new,promo_8,fish_sauce,hot,Sat,mid
indian,city_2,ios,budget,promo_1,mint,hot,Wed,high
indian,city_11,ios,returning,promo_1,mint,hot,Thu,high
american,city_15,ios,budget,promo_1,lemon,hot,Fri,mid
italian,city_8,tablet,family,none,tomato,medium,Tue,high
mexican,city_9,android,new,promo_6,tomato,hot,Thu,low
vietnamese,city_18,ios,family,promo_6,garlic,mild,Tue,high
american,city_8,android,student,promo_8,cheese,hot,Tue,low
mediterranean,city_15,web,budget,promo_5,cheese,mild,Wed,high
thai,city_5,web,new,promo_5,fish_sauce,medium,Thu,mid
mediterranean,city_1,web,budget,promo_7,yogurt,none,Mon,mid
mexican,city_5,android,budget,none,onion,medium,Sat,mid
thai,city_9,android,vip,promo_5,lemon,mild,Sun,low
korean,city_11,web,new,none,miso,extra_hot,Sun,very_high
mexican,city_4,ios,budget,promo_6,cilantro,medium,Wed,low
vietnamese,city_13,ios,new,promo_2,fish_sauce,medium,Sun,low
chinese,city_20,ios,family,promo_4,sesame,mild,Sat,high
american,city_16,web,budget,promo_5,cheese,mild,Sat,low
mediterranean,city_2,android,new,promo_5,tomato,none,Thu,mid
mexican,city_20,web,returning,promo_5,tomato,medium,Wed,high
korean,city_4,ios,new,promo_7,ginger,none,Thu,mid
italian,city_3,ios,returning,promo_7,oregano,mild,Thu,mid
mexican,city_9,desktop_app,student,promo_6,lemon,medium,Fri,low
thai,city_4,android,vip,promo_4,garlic,mild,Sat,low
mexican,city_11,tablet,returning,none,cilantro,medium,Sat,mid
american,city_19,android,student,promo_4,garlic,hot,Fri,mid
korean,city_17,web,family,promo_7,ginger,none,Sat,mid
thai,city_11,android,new,promo_8,lemon,medium,Mon,high
american,city_16,web,new,promo_8,lemon,extra_hot,Fri,low
indian,city_9,desktop_app,new,promo_4,turmeric,hot,Sun,mid
indian,city_16,web,budget,promo_1,yogurt,medium,Sun,mid
vietnamese,city_17,web,new,promo_2,lemon,hot,Thu,low
japanese,city_17,ios,vip,promo_3,soy,mild,Sat,mid
american,city_19,android,vip,promo_6,tomato,extra_hot,Mon,mid
mexican,city_5,desktop_app,returning,promo_4,cilantro,mild,Thu,low
indian,city_8,android,new,promo_3,turmeric,hot,Sat,mid
chinese,city_5,web,family,promo_2,garlic,hot,Sun,very_high
chinese,city_20,ios,new,promo_2,miso,medium,Sun,mid
chinese,city_10,android,student,promo_3,soy,hot,Wed,mid
indian,city_1,desktop_app,student,promo_8,mint,medium,Sun,mid
korean,city_12,web,family,promo_5,miso,medium,Sat,mid
chinese,city_2,web,vip,promo_3,ginger,hot,Thu,very_high
american,city_5,web,new,promo_5,cheese,mild,Mon,high
thai,city_6,ios,family,none,garlic,hot,Mon,mid
thai,city_17,android,family,promo_1,cilantro,medium,Fri,mid
mexican,city_8,tablet,vip,promo_2,cilantro,medium,Tue,mid
chinese,city_7,web,family,none,garlic,hot,Sat,high
mexican,city_17,tablet,student,promo_2,cilantro,hot,Fri,low
mexican,city_9,tablet,family,promo_7,lemon,medium,Wed,mid
vietnamese,city_14,android,returning,none,basil,medium,Sun,low
italian,city_1,web,student,promo_1,tomato,medium,Sun,mid
american,city_4,web,new,promo_3,tomato,hot,Thu,mid
japanese,city_11,android,new,promo_5,ginger,mild,Fri,high
american,city_18,web,returning,promo_6,onion,none,Sat,mid
chinese,city_1,android,new,none,sesame,extra_hot,Thu,mid
indian,city_14,android,family,promo_3,turmeric,medium,Tue,mid
mexican,city_10,web,student,promo_2,tomato,medium,Mon,mid
indian,city_4,tablet,student,promo_7,onion,medium,Fri,high
american,city_7,web,vip,promo_7,lemon,none,Thu,mid
italian,city_19,desktop_app,returning,promo_5,basil,none,Wed,mid
italian,city_10,tablet,returning,promo_5,oregano,mild,Thu,mid
american,city_9,web,returning,promo_2,tomato,hot,Fri,low
korean,city_3,android,new,none,ginger,none,Wed,mid
chinese,city_9,ios,vip,promo_7,garlic,extra_hot,Thu,mid
mexican,city_4,android,new,promo_1,lemon,medium,Wed,mid
vietnamese,city_15,android,student,promo_6,lemon,mild,Tue,mid
mediterranean,city_4,android,new,none,oregano,none,Fri,very_high
american,city_9,web,family,promo_4,tomato,medium,Fri,mid
japanese,city_13,web,student,promo_7,garlic,mild,Fri,high
american,city_6,android,vip,promo_1,onion,none,Mon,high
chinese,city_13,android,family,none,ginger,none,Mon,very_high
indian,city_9,web,family,promo_3,mint,hot,Sat,high
chinese,city_10,web,family,promo_4,soy,medium,Sat,high
vietnamese,city_19,android,vip,promo_7,garlic,medium,Fri,low
indian,city_7,web,returning,promo_1,mint,hot,Sun,mid
vietnamese,city_1,android,budget,promo_5,basil,medium,Sun,mid
chinese,city_1,android,family,promo_5,sesame,hot,Sun,very_high
italian,city_15,desktop_app,student,promo_1,lemon,none,Tue,very_high
vietnamese,city_8,android,family,promo_5,garlic,hot,Thu,mid
korean,city_16,ios,new,promo_1,garlic,mild,Sun,very_high
italian,city_1,android,returning,promo_1,cheese,mild,Sun,mid
thai,city_16,web,student,promo_2,fish_sauce,mild,Wed,high
chinese,city_15,ios,new,promo_7,sesame,mild,Tue,high
american,city_17,web,family,promo_3,garlic,medium,Wed,low
mexican,city_13,web,family,promo_3,lemon,medium,Wed,low
chinese,city_19,android,student,promo_4,garlic,mild,Mon,high
korean,city_12,ios,vip,promo_6,sesame,none,Sun,high
chinese,city_2,android,new,promo_8,miso,extra_hot,Mon,high
mediterranean,city_3,ios,family,none,lemon,mild,Mon,mid
italian,city_1,tablet,student,none,yogurt,none,Thu,high
vietnamese,city_16,android,vip,promo_3,fish_sauce,medium,Sun,low
chinese,city_10,ios,vip,promo_8,ginger,hot,Mon,mid
korean,city_18,android,student,promo_3,garlic,mild,Sun,high
vietnamese,city_9,android,vip,none,basil,medium,Tue,mid
thai,city_6,ios,vip,none,cilantro,hot,Thu,high
mexican,city_5,tablet,new,promo_4,chili,medium,Thu,high
mexican,city_5,web,new,none,tomato,medium,Tue,low
mediterranean,city_17,web,vip,promo_8,basil,none,Wed,mid
chinese,city_1,android,student,promo_1,sesame,none,Fri,high
thai,city_18,android,budget,promo_8,basil,medium,Wed,mid
mediterranean,city_9,tablet,student,promo_5,yogurt,medium,Mon,high
vietnamese,city_5,android,family,promo_4,fish_sauce,hot,Sat,high
american,city_6,web,family,promo_4,garlic,medium,Thu,low
american,city_2,web,vip,promo_7,lemon,medium,Fri,mid
mexican,city_1,ios,vip,promo_6,tomato,mild,Tue,mid
mediterranean,city_1,ios,vip,promo_2,tomato,none,Tue,high
japanese,city_17,web,student,promo_1,ginger,none,Tue,mid
mexican,city_18,ios,family,promo_5,chili,hot,Thu,low
american,city_15,web,budget,promo_3,garlic,medium,Fri,low
korean,city_11,ios,vip,promo_8,sesame,hot,Wed,mid
japanese,city_17,android,vip,promo_5,miso,none,Fri,very_high
mexican,city_1,ios,returning,promo_6,onion,medium,Wed,low
american,city_10,web,student,promo_4,garlic,hot,Wed,high
japanese,city_18,web,family,promo_3,soy,medium,Tue,mid
vietnamese,city_6,web,vip,promo_5,fish_sauce,medium,Mon,low
mediterranean,city_7,ios,vip,promo_2,basil,mild,Tue,high
american,city_16,android,family,promo_7,cheese,medium,Sun,mid
vietnamese,city_6,web,family,promo_2,fish_sauce,hot,Thu,high
indian,city_7,android,returning,promo_4,mint,hot,Sat,mid
vietnamese,city_10,ios,family,promo_5,fish_sauce,medium,Fri,low
japanese,city_13,ios,returning,promo_8,garlic,extra_hot,Sun,high
korean,city_2,ios,budget,promo_7,soy,extra_hot,Sun,mid
american,city_3,android,student,promo_7,lemon,mild,Mon,mid
italian,city_11,tablet,student,promo_2,yogurt,mild,Tue,mid
italian,city_15,ios,vip,promo_5,yogurt,none,Wed,high
japanese,city_10,ios,vip,promo_3,ginger,extra_hot,Tue,mid
american,city_6,web,budget,promo_6,onion,extra_hot,Mon,mid
mexican,city_12,web,new,promo_5,cilantro,hot,Wed,mid
chinese,city_13,ios,vip,promo_7,garlic,extra_hot,Wed,mid
italian,city_11,desktop_app,student,promo_5,tomato,mild,Fri,mid
vietnamese,city_10,ios,student,promo_8,basil,mild,Mon,mid
mediterranean,city_14,desktop_app,family,promo_6,oregano,none,Fri,mid
japanese,city_16,ios,returning,promo_5,soy,medium,Sat,high
mediterranean,city_20,ios,family,promo_2,oregano,mild,Mon,mid
thai,city_11,ios,family,promo_5,garlic,medium,Thu,mid
vietnamese,city_3,ios,student,promo_1,cilantro,mild,Thu,low
american,city_1,ios,budget,promo_7,tomato,none,Tue,low
indian,city_14,web,vip,promo_2,onion,medium,Sat,high
american,city_19,web,family,promo_5,cheese,none,Sun,low
indian,city_17,android,family,promo_4,onion,hot,Sun,mid
italian,city_18,tablet,budget,promo_5,yogurt,none,Thu,mid
mediterranean,city_18,tablet,student,promo_7,lemon,mild,Thu,mid
mexican,city_10,tablet,returning,promo_6,tomato,medium,Fri,low
japanese,city_2,android,budget,promo_8,soy,hot,Mon,mid
indian,city_11,ios,returning,promo_5,mint,extra_hot,Mon,high
thai,city_10,ios,student,promo_6,basil,hot,Mon,mid
japanese,city_14,ios,family,promo_5,soy,mild,Fri,high
italian,city_6,desktop_app,budget,promo_4,oregano,medium,Tue,very_high
chinese,city_19,ios,vip,promo_2,garlic,medium,Wed,mid
chinese,city_13,ios,student,promo_4,miso,extra_hot,Sat,high
american,city_19,ios,family,promo_3,lemon,hot,Fri,mid
american,city_13,ios,returning,promo_3,tomato,hot,Sun,high
mediterranean,city_16,web,family,promo_6,lemon,mild,Sun,high
indian,city_9,android,new,promo_5,yogurt,medium,Thu,high
chinese,city_9,ios,budget,promo_5,sesame,extra_hot,Sun,mid
mediterranean,city_9,android,budget,promo_6,basil,medium,Fri,high
italian,city_18,ios,returning,promo_3,lemon,mild,Sun,mid
vietnamese,city_9,android,student,promo_2,fish_sauce,mild,Sun,mid
korean,city_14,web,new,promo_7,soy,none,Fri,high
mexican,city_11,tablet,student,promo_3,cilantro,medium,Tue,mid
american,city_16,android,family,none,tomato,hot,Thu,mid
mexican,city_5,ios,vip,promo_8,cilantro,hot,Thu,mid
japanese,city_12,web,new,promo_6,soy,extra_hot,Fri,high
chinese,city_3,web,budget,promo_2,ginger,none,Tue,mid
vietnamese,city_4,android,vip,none,garlic,medium,Thu,mid
korean,city_20,web,vip,promo_2,ginger,mild,Sun,mid
thai,city_13,ios,new,promo_8,fish_sauce,hot,Tue,low
mediterranean,city_17,ios,family,promo_5,oregano,mild,Fri,very_high
chinese,city_15,ios,returning,promo_3,sesame,hot,Mon,mid
indian,city_15,web,returning,promo_7,yogurt,hot,Thu,mid
american,city_10,web,new,promo_1,onion,none,Wed,mid
indian,city_8,ios,student,none,cumin,hot,Tue,mid
chinese,city_19,ios,new,promo_3,sesame,medium,Tue,high
american,city_10,web,family,promo_3,cheese,medium,Wed,low
